,user_id,username,tweet,link,palavra_chave,bag_of_words,classificacao_MaxentClassifier,classificacao_SklearnClassifier,classificacao_NaiveBayesClassifier
818,15488353,lancenet,Entenda os cenários para a Bélgica conseguir a classificação para as oitavas de final da Copa do Mundo  https://t.co/GJK7VqvLLD,https://twitter.com/lancenet/status/1597533591009128449,copa,"{'Entenda': 1, 'cenários': 1, 'Bélgica': 1, 'conseguir': 1, 'classificação': 1, 'oitavas': 1, 'final': 1, 'Copa': 1, 'Mundo': 1, './GJK7VqvLLD': 1}",pos,pos,pos
819,15488353,lancenet,"Uruguai vai conseguir o resultado necessário para se classificar às oitavas de final da Copa do Mundo!?🤔🇺🇾💥  Acompanhe o CopaCast, todos os dias, às 18h, no YouTube do LANCE!  Aposte na 👉  https://t.co/EFNyXWP15m  #MostraTuaForça #lancecopa  https://t.co/TT5YSTpmdj",https://twitter.com/lancenet/status/1597425113372033024,copa,"{'Uruguai': 1, 'vai': 1, 'conseguir': 1, 'resultado': 1, 'necessário': 1, 'classificar': 1, 'oitavas': 1, 'final': 1, 'Copa': 1, 'Mundo': 1, '🤔🇺🇾💥': 1, 'Acompanhe': 1, 'CopaCast': 1, 'todos': 1, 'dias': 1, '18h': 1, 'YouTube': 1, 'LANCE': 1, 'Aposte': 1, '👉': 1, './EFNyXWP15m': 1, 'MostraTuaForça': 1, 'lancecopa': 1, './TT5YSTpmdj': 1}",neu,neu,neu
820,15488353,lancenet,"Portugal vem forte, hein... Cristiano quer muito essa Copa! Será que eles vão longe?👀🏆  #MostraTuaForça #Portugal #LanceCopa  https://t.co/vSkm9fI9DX",https://twitter.com/lancenet/status/1597406516306247680,copa,"{'Portugal': 2, 'vem': 1, 'forte': 1, 'hein': 1, '...': 1, 'Cristiano': 1, 'quer': 1, 'Copa': 1, 'Será': 1, 'vão': 1, 'longe': 1, '👀🏆': 1, 'MostraTuaForça': 1, 'LanceCopa': 1, './vSkm9fI9DX': 1}",pos,neu,pos
821,15488353,lancenet,O roupeiro do Alisson agradece! Defesa do Brasil carrega marca impressionante na Copa - LANCE! Rápido  #Brasil #Copa #MostraTuaForca #qatar2022  Conheça a música do Itaú para o Brasil:  https://t.co/horE9ZfsqA  https://t.co/OPGD9AcaZx,https://twitter.com/lancenet/status/1597401760779620354,copa,"{'O': 1, 'roupeiro': 1, 'Alisson': 1, 'agradece': 1, 'Defesa': 1, 'Brasil': 3, 'carrega': 1, 'marca': 1, 'impressionante': 1, 'Copa': 2, 'LANCE': 1, 'Rápido': 1, 'MostraTuaForca': 1, 'qatar2022': 1, 'Conheça': 1, 'música': 1, 'Itaú': 1, './horE9ZfsqA': 1, './OPGD9AcaZx': 1}",neg,neu,neg
822,15488353,lancenet,Renata Silveira se despede das transmissões da Copa do Mundo em TV aberta. 🏆🌎  📲 Entenda:  https://t.co/eEayHyBuE2  https://t.co/6wE47zgdBW,https://twitter.com/lancenet/status/1597387050248196101,copa,"{'Renata': 1, 'Silveira': 1, 'despede': 1, 'transmissões': 1, 'Copa': 1, 'Mundo': 1, 'TV': 1, 'aberta': 1, '🏆🌎': 1, '📲': 1, 'Entenda': 1, './eEayHyBuE2': 1, './6wE47zgdBW': 1}",neg,neg,neg
823,15488353,lancenet,"ARTILHARIA! ⚽  Assim ficou a briga pela artilharia da Copa do Mundo após os jogos de hoje. Está virando uma disputa boa, hein! 🔥⚽🏆  #copadomundo #artilharia #lanceCOPA #worldcup #MostraTuaForça  https://t.co/FSoB5k7ylg",https://twitter.com/lancenet/status/1597360955029159938,copa,"{'ARTILHARIA': 1, '⚽': 1, 'Assim': 1, 'ficou': 1, 'briga': 1, 'artilharia': 2, 'Copa': 1, 'Mundo': 1, 'após': 1, 'jogos': 1, 'hoje': 1, 'Está': 1, 'virando': 1, 'disputa': 1, 'boa': 1, 'hein': 1, '🔥⚽🏆': 1, 'copadomundo': 1, 'lanceCOPA': 1, 'worldcup': 1, 'MostraTuaForça': 1, './FSoB5k7ylg': 1}",neu,neu,neu
824,15488353,lancenet,Números incríveis de Bruno Fernandes até aqui na Copa do Mundo... É o melhor jogador do Mundial!?🤔🌍  #Portugal #LanceCopa  https://t.co/6Zu6gLwh0p,https://twitter.com/lancenet/status/1597342213289422848,copa,"{'Números': 1, 'incríveis': 1, 'Bruno': 1, 'Fernandes': 1, 'aqui': 1, 'Copa': 1, 'Mundo': 1, '...': 1, 'É': 1, 'melhor': 1, 'jogador': 1, 'Mundial': 1, '🤔🌍': 1, 'Portugal': 1, 'LanceCopa': 1, './6Zu6gLwh0p': 1}",pos,pos,pos
825,15488353,lancenet,VÍDEO: filho de atacante do Fluminense festeja vitória da Seleção Brasileira na Copa do Mundo  https://t.co/en1RfL7AM0,https://twitter.com/lancenet/status/1597339448634912768,copa,"{'VÍDEO': 1, 'filho': 1, 'atacante': 1, 'Fluminense': 1, 'festeja': 1, 'vitória': 1, 'Seleção': 1, 'Brasileira': 1, 'Copa': 1, 'Mundo': 1, './en1RfL7AM0': 1}",neu,pos,neu
826,15488353,lancenet,"Com a vitória sobre o Uruguai por 2x0, Portugal já garantiu sua vaga para as oitavas de final da Copa do Mundo!👏🇵🇹  #Portugal #classificado #Oitavas  https://t.co/87Gg7rsUCs",https://twitter.com/lancenet/status/1597338980231442433,copa,"{'Com': 1, 'vitória': 1, 'sobre': 1, 'Uruguai': 1, '2x0': 1, 'Portugal': 2, 'garantiu': 1, 'vaga': 1, 'oitavas': 1, 'final': 1, 'Copa': 1, 'Mundo': 1, '👏🇵🇹': 1, 'classificado': 1, 'Oitavas': 1, './87Gg7rsUCs': 1}",pos,pos,pos
827,15488353,lancenet,"⚽️🏆 | Esse dia de Copa do Mundo foi bom, hein?  🇨🇲 3 x 3 🇷🇸 🇰🇷 2 x 3 🇬🇭 🇧🇷 1 x 0 🇨🇭 🇵🇹 2 x 0 🇺🇾  #lanceCOPA #CopaDoMundoFIFA #Qatar2022  https://t.co/Uj9hJEe1QV",https://twitter.com/lancenet/status/1597335679515492352,copa,"{'⚽️🏆': 1, '|': 1, 'Esse': 1, 'dia': 1, 'Copa': 1, 'Mundo': 1, 'bom': 1, 'hein': 1, '🇨🇲': 1, '3': 3, 'x': 4, '🇷🇸': 1, '🇰🇷': 1, '2': 2, '🇬🇭': 1, '🇧🇷': 1, '1': 1, '0': 2, '🇨🇭': 1, '🇵🇹': 1, '🇺🇾': 1, 'lanceCOPA': 1, 'CopaDoMundoFIFA': 1, 'Qatar2022': 1, './Uj9hJEe1QV': 1}",pos,pos,pos
828,15488353,lancenet,FIIIIIIM DE JOGO!🇵🇹  Portugal bate o Uruguai por 2 a 0 e está classificada para as oitavas de final da Copa do Mundo.   #portugal #uruguai #copadomundo #qatar2022 #MostraTuaForça  https://t.co/UU4JUYnbcv,https://twitter.com/lancenet/status/1597334691887341568,copa,"{'FIIIIIIM': 1, 'DE': 1, 'JOGO': 1, '🇵🇹': 1, 'Portugal': 1, 'bate': 1, 'Uruguai': 1, '2': 1, '0': 1, 'classificada': 1, 'oitavas': 1, 'final': 1, 'Copa': 1, 'Mundo': 1, 'portugal': 1, 'uruguai': 1, 'copadomundo': 1, 'qatar2022': 1, 'MostraTuaForça': 1, './UU4JUYnbcv': 1}",pos,pos,pos
829,15488353,lancenet,"O influencer Casimiro renovou o recorde de views em uma transmissão ao vivo no YouTube Brasil. No jogo da Copa do Mundo entre Brasil e Suíça, nesta segunda, o número de usuários reproduzindo a live chegou a 4,35 milhões ainda no 1° tempo. No 2°, a audiência foi a 4,86 milhões.  https://t.co/4UPgJaqcSX",https://twitter.com/lancenet/status/1597325033248292864,copa,"{'O': 1, 'influencer': 1, 'Casimiro': 1, 'renovou': 1, 'recorde': 1, 'views': 1, 'transmissão': 1, 'vivo': 1, 'YouTube': 1, 'Brasil': 2, 'No': 2, 'jogo': 1, 'Copa': 1, 'Mundo': 1, 'Suíça': 1, 'nesta': 1, 'segunda': 1, 'número': 1, 'usuários': 1, 'reproduzindo': 1, 'live': 1, 'chegou': 1, '4,35': 1, 'milhões': 2, 'ainda': 1, '1°': 1, 'tempo': 1, '2°': 1, 'audiência': 1, '4,86': 1, './4UPgJaqcSX': 1}",pos,pos,pos
830,15488353,lancenet,"DEFESA SEGURA! ⚽👀🏆  Além do Brasil, apenas a Polônia e o Uruguai ainda não sofreram gols.  E você? Gostaria de assistir a Copa de camarote como o Alisson? 🤔🇧🇷  #brasil #alisson #zagueiros #copadomundo #MostraTuaForça  https://t.co/cUFOmZeAHj",https://twitter.com/lancenet/status/1597323212798709760,copa,"{'DEFESA': 1, 'SEGURA': 1, '⚽👀🏆': 1, 'Além': 1, 'Brasil': 1, 'apenas': 1, 'Polônia': 1, 'Uruguai': 1, 'ainda': 1, 'sofreram': 1, 'gols': 1, 'E': 1, 'Gostaria': 1, 'assistir': 1, 'Copa': 1, 'camarote': 1, 'Alisson': 1, '🤔🇧🇷': 1, 'brasil': 1, 'alisson': 1, 'zagueiros': 1, 'copadomundo': 1, 'MostraTuaForça': 1, './cUFOmZeAHj': 1}",pos,pos,pos
831,15488353,lancenet,COPA DO MUNDO! 🇧🇷🏆  Brasil supera Alemanha e tem maior invencibilidade em fase de grupos na história.  📲 Confira:  https://t.co/YtEV1JljtC  https://t.co/xFbQ99o7VB,https://twitter.com/lancenet/status/1597316875461226497,copa,"{'COPA': 1, 'DO': 1, 'MUNDO': 1, '🇧🇷🏆': 1, 'Brasil': 1, 'supera': 1, 'Alemanha': 1, 'maior': 1, 'invencibilidade': 1, 'fase': 1, 'grupos': 1, 'história': 1, '📲': 1, 'Confira': 1, './YtEV1JljtC': 1, './xFbQ99o7VB': 1}",neg,neg,neg
832,15488353,lancenet,Copa do Mundo: do que o Brasil precisa para terminar em primeiro lugar no Grupo G?  https://t.co/JBLdSntw2i,https://twitter.com/lancenet/status/1597304076513202182,copa,"{'Copa': 1, 'Mundo': 1, 'Brasil': 1, 'precisa': 1, 'terminar': 1, 'primeiro': 1, 'lugar': 1, 'Grupo': 1, 'G': 1, './JBLdSntw2i': 1}",neg,neg,neg
833,15488353,lancenet,"⚽️🏆 | Em suas redes sociais, Neymar rasgou elogios ao volante da Seleção Brasileira... E aí, concorda? 🗣🗣🗣  Baita Copa do camisa 5 até aqui! 💪💪💪  #lanceCOPA #CopaDoMundoFIFA #Qatar2022 #BRA  https://t.co/OtoeFepBns",https://twitter.com/lancenet/status/1597302963491389440,copa,"{'⚽️🏆': 1, '|': 1, 'Em': 1, 'redes': 1, 'sociais': 1, 'Neymar': 1, 'rasgou': 1, 'elogios': 1, 'volante': 1, 'Seleção': 1, 'Brasileira': 1, '...': 1, 'E': 1, 'aí': 1, 'concorda': 1, '🗣🗣🗣': 1, 'Baita': 1, 'Copa': 1, 'camisa': 1, '5': 1, 'aqui': 1, '💪💪💪': 1, 'lanceCOPA': 1, 'CopaDoMundoFIFA': 1, 'Qatar2022': 1, 'BRA': 1, './OtoeFepBns': 1}",pos,pos,pos
834,15488353,lancenet,"ACABOOOOOOOOOU! 🇧🇷🇧🇷🇧🇷  Com toda a emoção e o estagiário quase infartando, o Brasil vence a Suíça por 1 a 0 e está CLASSIFICADA para as oitavas de final da Copa do Mundo.  #brasil #suiça #seleçãobrasileira #copadomundo #qatar2022 #MostraTuaForça  https://t.co/oJhASiXXWm",https://twitter.com/lancenet/status/1597288574957015040,copa,"{'ACABOOOOOOOOOU': 1, '🇧🇷🇧🇷🇧🇷': 1, 'Com': 1, 'toda': 1, 'emoção': 1, 'estagiário': 1, 'quase': 1, 'infartando': 1, 'Brasil': 1, 'vence': 1, 'Suíça': 1, '1': 1, '0': 1, 'CLASSIFICADA': 1, 'oitavas': 1, 'final': 1, 'Copa': 1, 'Mundo': 1, 'brasil': 1, 'suiça': 1, 'seleçãobrasileira': 1, 'copadomundo': 1, 'qatar2022': 1, 'MostraTuaForça': 1, './oJhASiXXWm': 1}",neu,neu,pos
836,15488353,lancenet,Felipe Melo mostrando como o “Dinizismo” está presente na Copa do Mundo! 🇧🇷⚽️  📹 @_felipemelo_ / Instagram  #diniz #fluminense #copadomundo #espanha #qatar2022  https://t.co/XcH4pDPHWI,https://twitter.com/lancenet/status/1597273947456024576,copa,"{'Felipe': 1, 'Melo': 1, 'mostrando': 1, '“': 1, 'Dinizismo': 1, '”': 1, 'presente': 1, 'Copa': 1, 'Mundo': 1, '🇧🇷⚽️': 1, '📹': 1, '_felipemelo_': 1, '/': 1, 'Instagram': 1, 'diniz': 1, 'fluminense': 1, 'copadomundo': 1, 'espanha': 1, 'qatar2022': 1, './XcH4pDPHWI': 1}",pos,neu,pos
838,15488353,lancenet,Apagão em jogo de Copa do Mundo ngm reclama né? Agora se fosse no Raulino de Oliveira todo mundo iria falar! 🤷‍♂️,https://twitter.com/lancenet/status/1597270629094682629,copa,"{'Apagão': 1, 'jogo': 1, 'Copa': 1, 'Mundo': 1, 'ngm': 1, 'reclama': 1, 'né': 1, 'Agora': 1, 'Raulino': 1, 'Oliveira': 1, 'todo': 1, 'mundo': 1, 'iria': 1, 'falar': 1, '🤷\u200d♂️': 1}",neg,neg,neg
839,15488353,lancenet,"CRAQUE DO JOGO!  Aboubakar entra no segundo tempo para mudar o jogo. O atacante marcou, talvez, o gol mais bonito da Copa do Mundo e garantiu o empate de Camarões contra a Sérvia.  #lanceCOPA #Qatar2022 #CopaDoMundoFIFA #MostraTuaForça  https://t.co/i1EvjotVCA",https://twitter.com/lancenet/status/1597240466294312962,copa,"{'CRAQUE': 1, 'DO': 1, 'JOGO': 1, 'Aboubakar': 1, 'entra': 1, 'segundo': 1, 'tempo': 1, 'mudar': 1, 'jogo': 1, 'O': 1, 'atacante': 1, 'marcou': 1, 'talvez': 1, 'gol': 1, 'bonito': 1, 'Copa': 1, 'Mundo': 1, 'garantiu': 1, 'empate': 1, 'Camarões': 1, 'contra': 1, 'Sérvia': 1, 'lanceCOPA': 1, 'Qatar2022': 1, 'CopaDoMundoFIFA': 1, 'MostraTuaForça': 1, './i1EvjotVCA': 1}",pos,neg,neu
840,15488353,lancenet,Gols na Copa do Mundo de 2022:  Neymar: 0 Kudus: 1  Será que o jogador Ganês estava certo em dizer que era melhor que o craque brasileiro? Os números não mentem...  #lanceCOPA #Qatar2022 #CopaDoMundoFIFA  📷Jung Yeon-je / AFP  https://t.co/eXif7x7ETT,https://twitter.com/lancenet/status/1597223858498461696,copa,"{'Gols': 1, 'Copa': 1, 'Mundo': 1, '2022': 1, 'Neymar': 1, '0': 1, 'Kudus': 1, '1': 1, 'Será': 1, 'jogador': 1, 'Ganês': 1, 'certo': 1, 'dizer': 1, 'melhor': 1, 'craque': 1, 'brasileiro': 1, 'Os': 1, 'números': 1, 'mentem': 1, '...': 1, 'lanceCOPA': 1, 'Qatar2022': 1, 'CopaDoMundoFIFA': 1, '📷Jung': 1, 'Yeon-je': 1, '/': 1, 'AFP': 1, './eXif7x7ETT': 1}",pos,pos,pos
841,15488353,lancenet,"Ídolo da Bélgica, Kompany pede apoio aos jogadores da seleção para 'final' contra a Croácia na Copa do Mundo  https://t.co/q7AQPrsF5L",https://twitter.com/lancenet/status/1597217145020375040,copa,"{'Ídolo': 1, 'Bélgica': 1, 'Kompany': 1, 'pede': 1, 'apoio': 1, 'jogadores': 1, 'seleção': 1, ""'final"": 1, ""'"": 1, 'contra': 1, 'Croácia': 1, 'Copa': 1, 'Mundo': 1, './q7AQPrsF5L': 1}",neg,neg,neg
842,15488353,lancenet,"FAZ TEMPO... 🕗🟢🟡   Só em 1966 e 1930 a Seleção Brasileira foi eliminada na fase de grupos, desde então a canarinho se fez presente nas fases mais avançadas da Copa do Mundo. Será que o Brasil garante a vaga ainda hoje?  #lanceCOPA #Qatar2022 #CopaDoMundoFIFA #MostraTuaForça  https://t.co/XWtoZTmRAq",https://twitter.com/lancenet/status/1597208974805196800,copa,"{'FAZ': 1, 'TEMPO': 1, '...': 1, '🕗🟢🟡': 1, 'Só': 1, '1966': 1, '1930': 1, 'Seleção': 1, 'Brasileira': 1, 'eliminada': 1, 'fase': 1, 'grupos': 1, 'desde': 1, 'então': 1, 'canarinho': 1, 'fez': 1, 'presente': 1, 'fases': 1, 'avançadas': 1, 'Copa': 1, 'Mundo': 1, 'Será': 1, 'Brasil': 1, 'garante': 1, 'vaga': 1, 'ainda': 1, 'hoje': 1, 'lanceCOPA': 1, 'Qatar2022': 1, 'CopaDoMundoFIFA': 1, 'MostraTuaForça': 1, './XWtoZTmRAq': 1}",neg,neg,pos
843,15488353,lancenet,"Novas promessas de Uruguai e Portugal, Valverde e João Félix repetem rivalidade de Madrid na Copa  https://t.co/MQa1ifRnlP",https://twitter.com/lancenet/status/1597208701571829760,copa,"{'Novas': 1, 'promessas': 1, 'Uruguai': 1, 'Portugal': 1, 'Valverde': 1, 'João': 1, 'Félix': 1, 'repetem': 1, 'rivalidade': 1, 'Madrid': 1, 'Copa': 1, './MQa1ifRnlP': 1}",pos,neu,pos
845,15488353,lancenet,Uruguai pode ter mudanças 'radicais' para jogo contra Portugal na Copa  https://t.co/SDGQHkajfC,https://twitter.com/lancenet/status/1597162137243496448,copa,"{'Uruguai': 1, 'pode': 1, 'ter': 1, 'mudanças': 1, ""'radicais"": 1, ""'"": 1, 'jogo': 1, 'contra': 1, 'Portugal': 1, 'Copa': 1, './SDGQHkajfC': 1}",neg,neg,neg
846,15488353,lancenet,PREMONIÇÃO?🔮  Torcedor que tatuou voleio de Richalison declara: 'Teremos o artilheiro da Copa'  📲 https://t.co/vzwuDaJp2F  📷Reprodução / Instagram  https://t.co/iGhaJyd7HG,https://twitter.com/lancenet/status/1597162028807774213,copa,"{'PREMONIÇÃO': 1, '🔮': 1, 'Torcedor': 1, 'tatuou': 1, 'voleio': 1, 'Richalison': 1, 'declara': 1, ""'Teremos"": 1, 'artilheiro': 1, 'Copa': 1, ""'"": 1, '📲': 1, './vzwuDaJp2F': 1, '📷Reprodução': 1, '/': 1, 'Instagram': 1, './iGhaJyd7HG': 1}",neg,neg,neg
847,15488353,lancenet,HERÓI IMPROVÁVEL🇩🇪  Füllkrug abre caminho para barrar ídolo da Alemanha na Copa do Mundo  📲 https://t.co/d9Pij3AxFM  📷DFB / GAS  https://t.co/eYqpUHXMYW,https://twitter.com/lancenet/status/1597159866480873478,copa,"{'HERÓI': 1, 'IMPROVÁVEL🇩🇪': 1, 'Füllkrug': 1, 'abre': 1, 'caminho': 1, 'barrar': 1, 'ídolo': 1, 'Alemanha': 1, 'Copa': 1, 'Mundo': 1, '📲': 1, './d9Pij3AxFM': 1, '📷DFB': 1, '/': 1, 'GAS': 1, './eYqpUHXMYW': 1}",neg,neg,neg
848,15488353,lancenet,"Em novo cenário, Cristiano Ronaldo e Suárez reacendem rivalidade em busca de 'xeque-mate' na Copa do Mundo  https://t.co/l2Vsb95Ol1",https://twitter.com/lancenet/status/1597126277752049664,copa,"{'Em': 1, 'novo': 1, 'cenário': 1, 'Cristiano': 1, 'Ronaldo': 1, 'Suárez': 1, 'reacendem': 1, 'rivalidade': 1, 'busca': 1, ""'xeque-mate"": 1, ""'"": 1, 'Copa': 1, 'Mundo': 1, './l2Vsb95Ol1': 1}",neu,neu,neu
849,15488353,lancenet,"VAMOS EM BUSCA DA SEGUNDA VITÓRIA NA COPA! Se prepara, Suíça! ⚽🇧🇷  #SelecaoBrasileira #qatar2022 #CopaDoMundo2022  🎨 @chrcordeiro  https://t.co/MCJE4lRdTZ",https://twitter.com/lancenet/status/1597062732955627522,copa,"{'VAMOS': 1, 'EM': 1, 'BUSCA': 1, 'DA': 1, 'SEGUNDA': 1, 'VITÓRIA': 1, 'NA': 1, 'COPA': 1, 'Se': 1, 'prepara': 1, 'Suíça': 1, '⚽🇧🇷': 1, 'SelecaoBrasileira': 1, 'qatar2022': 1, 'CopaDoMundo2022': 1, '🎨': 1, 'chrcordeiro': 1, './MCJE4lRdTZ': 1}",neg,neg,neg
850,15488353,lancenet,"TITE TÁ ERRADO? Com a provável escalação de Militão no lugar do Danilo, o treinador da seleção brasileira foi bastante criticado! Concorda?   #Tite #Militao #Brasil #Copa #MostraTuaForça  https://t.co/aIn1kx5QEp",https://twitter.com/lancenet/status/1597048586369236993,copa,"{'TITE': 1, 'TÁ': 1, 'ERRADO': 1, 'Com': 1, 'provável': 1, 'escalação': 1, 'Militão': 1, 'lugar': 1, 'Danilo': 1, 'treinador': 1, 'seleção': 1, 'brasileira': 1, 'bastante': 1, 'criticado': 1, 'Concorda': 1, 'Tite': 1, 'Militao': 1, 'Brasil': 1, 'Copa': 1, 'MostraTuaForça': 1, './aIn1kx5QEp': 1}",pos,neg,pos
851,15488353,lancenet,"MELHOR JOGO DA COPA? 🤔⚽🏆  Se liga nos números do empate entre Espanha e Alemanha de hoje. Quem merecia ter saído com a vitória, torcedor? 🇪🇸x🇩🇪  #espanha #alemanha #copadomundo #worldcup #MostraTuaForça  https://t.co/UcTFPcOPQQ",https://twitter.com/lancenet/status/1597039356686258176,copa,"{'MELHOR': 1, 'JOGO': 1, 'DA': 1, 'COPA': 1, '🤔⚽🏆': 1, 'Se': 1, 'liga': 1, 'números': 1, 'empate': 1, 'Espanha': 1, 'Alemanha': 1, 'hoje': 1, 'Quem': 1, 'merecia': 1, 'ter': 1, 'saído': 1, 'vitória': 1, 'torcedor': 1, '🇪🇸x🇩🇪': 1, 'espanha': 1, 'alemanha': 1, 'copadomundo': 1, 'worldcup': 1, 'MostraTuaForça': 1, './UcTFPcOPQQ': 1}",neu,neu,neu
852,15488353,lancenet,Novos nomes no topo! Kramaric cravou dois contra o Canadá e Morata deixou o dele contra a Alemanha e agora estão com dois gols na Copa do Mundo... Quem será o grande artilheiro do Mundial!?🗣🏆  #MostraTuaForça #LanceCopa  https://t.co/JFikeUl9WU,https://twitter.com/lancenet/status/1597032118374498305,copa,"{'Novos': 1, 'nomes': 1, 'topo': 1, 'Kramaric': 1, 'cravou': 1, 'dois': 2, 'contra': 2, 'Canadá': 1, 'Morata': 1, 'deixou': 1, 'Alemanha': 1, 'agora': 1, 'gols': 1, 'Copa': 1, 'Mundo': 1, '...': 1, 'Quem': 1, 'grande': 1, 'artilheiro': 1, 'Mundial': 1, '🗣🏆': 1, 'MostraTuaForça': 1, 'LanceCopa': 1, './JFikeUl9WU': 1}",pos,neg,pos
853,15488353,lancenet,Brasil x Suíça: o que mudou desde o jogo da Copa do Mundo de 2018  &gt;&gt;  https://t.co/QM8t06ejxV  https://t.co/AVWQnXVBCH,https://twitter.com/lancenet/status/1597018494209777665,copa,"{'Brasil': 1, 'x': 1, 'Suíça': 1, 'mudou': 1, 'desde': 1, 'jogo': 1, 'Copa': 1, 'Mundo': 1, '2018': 1, '&': 2, 'gt': 2, ';': 2, './QM8t06ejxV': 1, './AVWQnXVBCH': 1}",neg,neg,neg
854,15488353,lancenet,E SE EMPATAR? 🤔⚽👀  📲 Saiba como funciona os critérios de desempate da Copa do Mundo:  https://t.co/BeOx2RCE8a  https://t.co/D6EKrED87D,https://twitter.com/lancenet/status/1597009384323788800,copa,"{'E': 1, 'SE': 1, 'EMPATAR': 1, '🤔⚽👀': 1, '📲': 1, 'Saiba': 1, 'funciona': 1, 'critérios': 1, 'desempate': 1, 'Copa': 1, 'Mundo': 1, './BeOx2RCE8a': 1, './D6EKrED87D': 1}",neg,neg,neg
855,15488353,lancenet,🗣️ 'É GIGANTESCO O QUE CONSEGUIMOS'  Técnico da Alemanha valoriza equipe após empate com Espanha na Copa do Mundo.  📲 Confira:  https://t.co/H9rieQ2YPo  https://t.co/xUJjoRDVyY,https://twitter.com/lancenet/status/1597007608808083456,copa,"{'🗣️': 1, ""'"": 2, 'É': 1, 'GIGANTESCO': 1, 'O': 1, 'QUE': 1, 'CONSEGUIMOS': 1, 'Técnico': 1, 'Alemanha': 1, 'valoriza': 1, 'equipe': 1, 'após': 1, 'empate': 1, 'Espanha': 1, 'Copa': 1, 'Mundo': 1, '📲': 1, 'Confira': 1, './H9rieQ2YPo': 1, './xUJjoRDVyY': 1}",neg,neg,neg
856,15488353,lancenet,Copa do Mundo: Vertonghen analisa derrota da Bélgica para Marrocos e ironiza críticas por idade  https://t.co/VYrjj7C2zc,https://twitter.com/lancenet/status/1596933384584200193,copa,"{'Copa': 1, 'Mundo': 1, 'Vertonghen': 1, 'analisa': 1, 'derrota': 1, 'Bélgica': 1, 'Marrocos': 1, 'ironiza': 1, 'críticas': 1, 'idade': 1, './VYrjj7C2zc': 1}",pos,neu,neu
857,15488353,lancenet,Clássico☑️ Jogo importante☑️ Copa do Mundo☑️  Eai... quem ganha hoje???  #MostraTuaForça #copalance #qatar2022  https://t.co/CsKqaQokmD,https://twitter.com/lancenet/status/1596932169989246976,copa,"{'Clássico☑️': 1, 'Jogo': 1, 'importante☑️': 1, 'Copa': 1, 'Mundo☑️': 1, 'Eai': 1, '...': 1, 'ganha': 1, 'hoje': 1, 'MostraTuaForça': 1, 'copalance': 1, 'qatar2022': 1, './CsKqaQokmD': 1}",neu,neu,neu
859,15488353,lancenet,Atlético-MG celebra título da Copa d o Brasil de 2014 em cima do Cruzeiro  https://t.co/fYkiuObYmd,https://twitter.com/lancenet/status/1596925080172638209,copa,"{'Atlético-MG': 1, 'celebra': 1, 'título': 1, 'Copa': 1, 'd': 1, 'Brasil': 1, '2014': 1, 'cima': 1, 'Cruzeiro': 1, './fYkiuObYmd': 1}",neg,pos,neg
860,15488353,lancenet,FIM DO PRIMEIRO TEMPO! Croácia conseguiu a virada antes do intervalo.  Até agora um dos jogos mais movimentados da Copa do Mundo!!  #copadomundo #Croacia #Qatar2022  https://t.co/heYnTwRNGl,https://twitter.com/lancenet/status/1596910872886411268,copa,"{'FIM': 1, 'DO': 1, 'PRIMEIRO': 1, 'TEMPO': 1, 'Croácia': 1, 'conseguiu': 1, 'virada': 1, 'antes': 1, 'intervalo': 1, 'Até': 1, 'agora': 1, 'jogos': 1, 'movimentados': 1, 'Copa': 1, 'Mundo': 1, 'copadomundo': 1, 'Croacia': 1, 'Qatar2022': 1, './heYnTwRNGl': 1}",pos,pos,pos
861,15488353,lancenet,"Copa do Mundo é coisa séria, amigo! ⚽  #copadomundo #qatar2022  https://t.co/xgcnIureRR",https://twitter.com/lancenet/status/1596909967592009728,copa,"{'Copa': 1, 'Mundo': 1, 'coisa': 1, 'séria': 1, 'amigo': 1, '⚽': 1, 'copadomundo': 1, 'qatar2022': 1, './xgcnIureRR': 1}",neg,neg,neg
862,15488353,lancenet,"Ao L!, torcedores do Uruguai revelam 'medo' de possível encontro com o Brasil na Copa do Mundo  https://t.co/rIiwvQuSoK",https://twitter.com/lancenet/status/1596892614535831554,copa,"{'Ao': 1, 'L': 1, 'torcedores': 1, 'Uruguai': 1, 'revelam': 1, ""'medo"": 1, ""'"": 1, 'possível': 1, 'encontro': 1, 'Brasil': 1, 'Copa': 1, 'Mundo': 1, './rIiwvQuSoK': 1}",neu,neu,neu
863,15488353,lancenet,"Marrocos domina, vence a Bélgica e assume a liderança do Grupo F da Copa do Mundo  https://t.co/1IpPlwd9Ri",https://twitter.com/lancenet/status/1596884440726532097,copa,"{'Marrocos': 1, 'domina': 1, 'vence': 1, 'Bélgica': 1, 'assume': 1, 'liderança': 1, 'Grupo': 1, 'F': 1, 'Copa': 1, 'Mundo': 1, './1IpPlwd9Ri': 1}",neu,neu,neu
864,15488353,lancenet,Copa do Mundo: Marrocos troca de goleiro entre o hino e o início da partida  https://t.co/GIFCNW608M,https://twitter.com/lancenet/status/1596866691459616768,copa,"{'Copa': 1, 'Mundo': 1, 'Marrocos': 1, 'troca': 1, 'goleiro': 1, 'hino': 1, 'início': 1, 'partida': 1, './GIFCNW608M': 1}",neg,neg,neg
